sample_id,field_ID,water_factor,skeleton,fine_earth_kgdm3,fine_earth_g,bulkdensity_gcm3,soil_moisture,class,road_class,urbimpact,profile_info,P_HNO3total_40_gkg,P_HNO3total_105_gkg,P_total_HNO3_gm2,P_HNO3total_105_mgkg,p_total_multiacid_40_mgkg,p_total_multiacid_105_mgkg,p_total_multiacid_105_gkg,p_total_multiacid_gm2,P_total_HNO3_gm2_pred,P_total_HNO3_gm2_filled,exch_Ca_stocks_gm2,exch_ca_105_cmolkg,ECEC_105,pH,SOCf_gkg,SOC_kgm2,C_N,farms,p_available_40_gkg,p_SOM_40_gkg,p_Ca_40_gkg,p_OCC_40_gkg,pavail_status,psom_status,pca_status,pocc_status,pavail_ge_loq,psom_ge_loq,pca_ge_loq,pocc_ge_loq,p_available_40_gkg_q,p_SOM_40_gkg_q,p_Ca_40_gkg_q,p_OCC_40_gkg_q,n_fractions_ge_loq,all4_ge_loq,frac_ge_loq_list,p_available_105_gkg,p_available_105_mgkg,p_available_gm2,p_available_gm2_lod0,p_SOM_105_gkg,p_SOM_105_mgkg,p_SOM_gm2,p_SOM_gm2_lod0,p_Ca_105_gkg,p_Ca_105_mgkg,p_Ca_gm2,p_Ca_gm2_lod0,p_OCC_105_gkg,p_OCC105_mgkg,p_OCC_gm2,p_OCC_gm2_lod0,p_avail_pct_HNO3,p_SOM_pct_HNO3,p_Ca_pct_HNO3,p_OCC_pct_HNO3,p_sum_pct_HNO3,flag_over100,p_EXT_total_gkg,p_EXT_total_gm2,p_EXT_total_gm2_lod0,p_avail_PERCENT_sumtotalP,p_avail_PERCENT_sumtotalP_lod0,p_SOM_PERCENT_sumtotalP,p_SOM_PERCENT_sumtotalP_lod0,p_Ca_PERCENT_sumtotalP,p_Ca_PERCENT_sumtotalP_lod0,p_OCC_PERCENT_sumtotalP,p_OCC_PERCENT_sumtotalP_lod0
558,sawaba 1a,1.024,42.1,0.79,202.2946368,1.36,2.4396906,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.5973411,15.70223444,17.79,7.73,22.87,1.81,14.59,sawaba1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
559,sawaba 1b,1.016,30.77,0.95,242.4798615,1.37,1.554825416,Long-duration,High-intensity,Strong,,0.531465551,0.539728912,51.27424664,539.728912,NA,NA,NA,NA,NA,51.27424664,370.3330442,18.47448291,20.39,7.69,20.49,1.95,12.31,sawaba1,0.029130238,0.019084699,0.118030129,0.16950172,>=LOQ,LOD–LOQ,>=LOQ,>=LOQ,TRUE,FALSE,TRUE,TRUE,0.029130238,NA,0.118030129,0.16950172,3,FALSE,PPa+PCa+POCC,0.029596322,29.59632181,2.811650572,2.811650572,0.019390054,19.39005418,1.842055147,1.842055147,0.119918611,119.9186111,11.39226805,11.39226805,0.172213748,172.2137475,16.36030601,16.36030601,5.48355316,3.59255429,22.21830411,31.90745274,63.2018643,FALSE,0.341118735,32.40627978,32.40627978,8.676252228,8.676252228,5.684253668,5.684253668,35.15450748,35.15450748,50.48498662,50.48498662
560,sawaba 1c,1.015,19.9,1.13,287.1165909,1.4,1.533665835,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.1768178,23.76908424,25.82,7.84,17.71,1.99,11.38,sawaba1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
561,sawaba 2a,1.015,20.78,1.18,300.8088595,1.48,1.49634573,Long-duration,High-intensity,Strong,,1.203036362,1.221037945,144.0824775,1221.037945,NA,NA,NA,NA,NA,144.0824775,721.6950434,29.02141618,32.56,8.21,16.93,2,12.2,sawaba2,0.104205777,0.028805886,0.341983267,0.384715241,>=LOQ,LOD–LOQ,>=LOQ,>=LOQ,TRUE,FALSE,TRUE,TRUE,0.104205777,NA,0.341983267,0.384715241,3,FALSE,PPa+PCa+POCC,0.105768864,105.7688637,12.48072591,12.48072591,0.029237974,29.23797429,3.450080966,3.450080966,0.347113016,347.113016,40.95933589,40.95933589,0.39048597,390.4859696,46.07734441,46.07734441,8.6622094,2.394518075,28.42770099,31.97983906,71.46426752,FALSE,0.872605824,102.9674872,102.9674872,12.12103573,12.12103573,3.350650832,3.350650832,39.77890207,39.77890207,44.74941137,44.74941137
562,sawaba 2b,1.026,14.73,1.19,303.5932281,1.39,2.643923241,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774.6646767,30.86577422,34.11,7.94,26.37,3.14,14.44,sawaba2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
563,sawaba 2c,1.035,19.48,1.09,277.9729519,1.34,3.542448303,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.9726046,28.89369762,30.86,7.74,36.35,3.96,22.1,sawaba2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
564,sawaba 3a,1.033,15.38,1.21,308.4635343,1.42,3.295840358,Long-duration,High-intensity,Strong,,0.402586587,0.415855198,50.31847896,415.855198,NA,NA,NA,NA,NA,50.31847896,282.480914,11.07747507,12.57,7.63,16.06,1.94,11.62,sawaba3,0.015789382,0.011666949,0.005673008,0.174972182,>=LOQ,LOD–LOQ,LOD–LOQ,>=LOQ,TRUE,FALSE,FALSE,TRUE,0.015789382,NA,NA,0.174972182,2,FALSE,PPa+POCC,0.016310432,16.31043161,1.973562224,1.973562224,0.012051958,12.05195832,1.458286956,1.458286956,0.005860217,5.860217264,0.709086289,0.709086289,0.180746264,180.746264,21.87029794,21.87029794,3.922142054,2.898114145,1.409196589,43.46375009,51.69320288,FALSE,0.214968871,26.01123341,26.01123341,7.587345794,7.587345794,5.606373728,5.606373728,2.726077144,2.726077144,84.08020333,84.08020333
565,sawaba 3b,1.014,37.48,0.92,235.3549101,1.47,1.421296,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.6158742,12.00700215,13.35,7.76,12.27,1.13,12.43,sawaba3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
566,sawaba 3c,1.022,31.28,1,256.0501029,1.45,2.202653713,Long-duration,High-intensity,Strong,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.7256983,20.96259909,22.93,7.86,23.92,2.4,14.81,sawaba3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
567,sawaba 4a,1.013,41.34,0.98,250.865359,1.67,1.305338062,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4826546,6.725661573,9.05,7.17,12.66,1.24,11.49,sawaba4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
568,sawaba 4b,1.014,6.52,1.49,380.6580061,1.59,1.445390288,Long-duration,Low-intensity,Moderate,,0.353236277,0.35834192,53.39294608,358.34192,NA,NA,NA,NA,NA,53.39294608,361.607178,11.49099342,12.56,7.78,12.57,1.88,13.86,sawaba4,0.025645468,0.016236211,0.037572027,0.142280999,>=LOQ,LOD–LOQ,>=LOQ,>=LOQ,TRUE,FALSE,TRUE,TRUE,0.025645468,NA,0.037572027,0.142280999,3,FALSE,PPa+PCa+POCC,0.026004505,26.00450455,3.874671178,3.874671178,0.016463518,16.46351795,2.453064175,2.453064175,0.038098035,38.09803538,5.676607271,5.676607271,0.144272933,144.272933,21.49666701,21.49666701,7.256897142,4.594360033,10.63175511,40.26124908,62.74426137,FALSE,0.224838991,33.50100964,33.50100964,11.56583404,11.56583404,7.322358942,7.322358942,16.94458565,16.94458565,64.16722136,64.16722136
569,sawaba 4c,1.063,11.92,1.16,296.9225925,1.31,6.260017908,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.5726491,16.93008796,20.14,7.81,14.11,1.64,8.73,sawaba4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
570,sepe 1a,1.013,35.94,0.89,227.6914558,1.39,1.330108827,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.230611,6.812405321,8.02,6.34,17.55,1.57,13.57,sepe1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
571,sepe 1b,1.023,14.52,1,255.064142,1.17,2.272313918,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.7943321,38.49923576,41.11,7.33,47.81,4.78,22.36,sepe1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
572,sepe 1c,1.061,14.85,1.01,256.9748124,1.17,6.08043544,Long-duration,Low-intensity,Moderate,,1.433457973,1.520618459,153.5824644,1520.618459,NA,NA,NA,NA,NA,153.5824644,542.7834827,25.55003899,29.66,7.48,37.89,3.82,14.65,sepe1,0.186366303,0.042320402,0.661643211,0.197483182,>=LOQ,>=LOQ,>=LOQ,>=LOQ,TRUE,TRUE,TRUE,TRUE,0.186366303,0.042320402,0.661643211,0.197483182,4,TRUE,PPa+PSOM+PCa+POCC,0.197734647,197.7346475,19.9711994,19.9711994,0.044901947,44.90194652,4.535096599,4.535096599,0.702003447,702.0034469,70.90234813,70.90234813,0.209529656,209.5296561,21.16249527,21.16249527,13.00356748,2.952873961,46.16565337,13.77923929,75.9013341,FALSE,1.154169697,116.5711394,116.5711394,17.13219884,17.13219884,3.890411145,3.890411145,60.82324365,60.82324365,18.15414637,18.15414637
573,sepe 2a,1.015,42.29,0.83,210.9449067,1.42,1.453030231,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.0957862,11.13018966,13.43,7.01,26.7,2.21,15.04,sepe2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
574,sepe 2b,1.015,29.39,1.04,265.8234818,1.47,1.533543311,Long-duration,Low-intensity,Moderate,,0.403253658,0.409437727,42.58152361,409.437727,NA,NA,NA,NA,NA,42.58152361,176.6498259,8.038506612,10.55,6.7,19.62,2.04,10.67,sepe2,0.040013656,0.010551384,0.002028933,0.21100182,>=LOQ,LOD–LOQ,<LOD,>=LOQ,TRUE,FALSE,FALSE,TRUE,0.040013656,NA,NA,0.21100182,2,FALSE,PPa+POCC,0.040613861,40.61386084,4.223841527,4.223841527,0.010709655,10.70965476,1.113804095,1.113804095,0.002059367,2.059366995,0.214174167,0,0.214166847,214.1668473,22.27335212,22.27335212,9.91942319,2.615698079,0.502974411,52.30755086,65.34564654,FALSE,0.26754973,27.82517191,27.61099774,15.17992967,15.297678,4.002865099,4.033914694,0.769713726,0,80.0474915,80.66840731
575,sepe 2c,1.036,14.42,1.4,356.0463331,1.62,3.562364135,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.8680069,4.446133232,6.22,5.56,16.1,2.25,12.02,sepe2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
576,sepe 3a,1.028,8.45,1.45,369.6322046,1.58,2.791368075,Long-duration,Low-intensity,Moderate,,0.243923821,0.250732632,36.35623164,250.732632,NA,NA,NA,NA,NA,36.35623164,143.3897061,4.692493434,6.97,6.3,10.99,1.59,10.54,sepe3,0.003699898,0.006419775,NA,0.11687363,LOD–LOQ,<LOD,NA,>=LOQ,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,0.11687363,1,FALSE,POCC,0.003803495,3.803495144,0.551506796,0.551506796,0.006599529,6.5995287,0.956931662,0,NA,NA,NA,NA,0.120146092,120.1460916,17.42118329,17.42118329,1.516952586,2.632098043,NA,47.91801158,52.06706221,FALSE,0.130549115,18.92962175,17.97269008,2.913459145,3.068582351,5.055207518,0,NA,NA,92.03133334,96.93141765
577,sepe 3b,1.136,2.49,1.39,354.559659,1.42,13.63390893,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.3578628,5.163820861,6.69,5.61,17.79,2.47,11.56,sepe3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
578,sepe 3c,1.02,2.33,1.36,347.0714732,1.39,1.993401155,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.158133,4.152984139,5.3,5.19,15.7,2.14,10.92,sepe3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
579,sepe 4a,1.01,10.2,1.39,354.6124686,1.55,0.989116769,Long-duration,Low-intensity,Moderate,,0.147922506,0.149385632,20.76460285,149.385632,NA,NA,NA,NA,NA,20.76460285,44.62563395,1.522249705,2.83,4.7,12.16,1.69,12.4,sepe4,0.005574192,0.003766912,5.34E-05,0.054448464,LOD–LOQ,<LOD,<LOD,>=LOQ,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,0.054448464,1,FALSE,POCC,0.005629934,5.62993392,0.782560815,0.782560815,0.003804581,3.80458112,0.528836776,0,5.39E-05,0.053947332,0.007498679,0,0.054992949,54.99294864,7.644019861,7.644019861,3.768725174,2.546818639,0.036112798,36.8127429,43.16439951,FALSE,0.064481411,8.962916131,8.426580676,8.731096035,9.286813299,5.900275847,0,0.083663386,0,85.28496473,90.7131867
580,sepe 4b,1.015,4.59,1.44,368.6368585,1.51,1.544376625,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.838382,1.47131844,2.63,4.77,10.66,1.54,12.63,sepe4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
581,sepe 4c,1.008,3.77,1.47,374.4418881,1.52,0.792676242,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.20771234,2.171151795,3.33,5.51,12.75,1.87,13.01,sepe4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
582,sepe 5a,1.021,5.21,1.26,322.6948751,1.33,2.074754016,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.5357926,9.991230338,12.92,6.93,21.88,2.77,11.48,sepe5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
583,sepe 5b,1.053,26.92,1.13,289.3609847,1.53,5.339011184,Long-duration,Low-intensity,Moderate,,0.411586948,0.433561622,48.99246329,433.561622,NA,NA,NA,NA,NA,48.99246329,129.2593643,5.403529711,7.04,6.61,11.64,1.32,11.84,sepe5,0.037525124,0.010760357,0.00309671,0.170447957,>=LOQ,LOD–LOQ,<LOD,>=LOQ,TRUE,FALSE,FALSE,TRUE,0.037525124,NA,NA,0.170447957,2,FALSE,PPa+POCC,0.039513956,39.51395557,4.46507698,4.46507698,0.011330656,11.33065592,1.280364119,1.280364119,0.003260836,3.26083563,0.368474426,0,0.179481699,179.4816987,20.28143196,20.28143196,9.113803798,2.613389965,0.752104306,41.39704476,53.87634283,FALSE,0.233587146,26.39534748,26.02687305,16.91615154,17.15564129,4.850718938,4.9193928,1.395982479,0,76.83714704,77.92496591
584,sepe 5c,1.012,24.89,1.16,297.0973607,1.55,1.222710056,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.1037716,5.907930926,7.78,6.52,16.17,1.88,11.7,sepe5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
585,sepe 6a,1.008,3.58,1.52,388.9324993,1.58,0.811837705,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.69754285,1.390160411,2.46,5.28,10.88,1.66,12.69,sepe6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
586,sepe 6b,1.024,6.77,1.3,330.6537414,1.39,2.369928902,Long-duration,Low-intensity,Moderate,,0.197887324,0.202577113,26.33502469,202.577113,NA,NA,NA,NA,NA,26.33502469,126.5332723,4.628995943,6.39,6.34,15.01,1.95,12.51,sepe6,0.003246006,0.005620838,0.000902438,0.087139072,<LOD,<LOD,<LOD,>=LOQ,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,0.087139072,1,FALSE,POCC,0.00332391,3.323910144,0.432108319,0,0.005755738,5.755738112,0.748245955,0,0.000924097,0.924096512,0.120132547,0,0.08923041,89.23040973,11.59995326,11.59995326,1.640812279,2.841257843,0.456170245,44.04762631,48.98586668,FALSE,0.099234154,12.90044008,11.59995326,3.349562619,0,5.800158364,0,0.931228282,0,89.91905074,100
587,sepe 6c,1.009,2.58,1.45,370.7048209,1.49,0.932056686,Long-duration,Low-intensity,Moderate,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.0313533,3.949345758,5.12,6.24,10.92,1.59,11.84,sepe6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
588,sewia 1a,1.03,1.99,1.64,418.5254983,1.67,3.028370263,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.36640294,2.496194441,3.13,5.95,5.49,0.9,18.25,sewia1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
589,sewia 1b,1.004,6.43,1.45,370.4142434,1.55,0.422704199,Short-duration,High-intensity,Mild,,0.072433622,0.072739802,10.54727129,72.739802,NA,NA,NA,NA,NA,10.54727129,72.03166583,2.352292274,2.89,7.4,2.8,0.41,58.09,sewia1,0.008928852,0.011462478,0.000677335,0.02778989,LOD–LOQ,LOD–LOQ,<LOD,LOD–LOQ,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,0,FALSE,NA,0.008964567,8.964567408,1.299862274,1.299862274,0.011508328,11.50832791,1.668707547,1.668707547,0.000680044,0.68004434,0.098606429,0,0.02790105,27.90104956,4.045652186,4.045652186,12.32415701,15.82122524,0.934899905,38.35733504,67.43761719,FALSE,0.049053989,7.112828437,7.014222008,18.27489986,18.5318097,23.46053419,23.79034404,1.386318118,0,56.87824783,57.67784626
590,sewia 1c,1.008,3.1,1.51,385.9626971,1.56,0.794714855,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,99,99.792,0.099792,15.068592,14.38910177,14.38910177,132.4893909,4.152324375,5.08,6.86,8.01,1.21,15.03,sewia1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
591,sewia 2a,1.007,2.94,1.53,389.5890291,1.57,0.667619125,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.1248566,9.194405352,10.04,7.82,7.06,1.08,12.55,sewia2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
592,sewia 2b,1.04,1.61,1.47,374.4433227,1.49,4.021083125,Short-duration,High-intensity,Mild,,0.154867679,0.161095037,23.68097044,161.095037,NA,NA,NA,NA,NA,23.68097044,217.3057424,7.020056607,9.07,7.93,7.41,1.09,11.59,sewia2,0.008969331,0.009146002,0.000580743,0.062417956,LOD–LOQ,<LOD,<LOD,>=LOQ,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,0.062417956,1,FALSE,POCC,0.009328104,9.32810424,1.371231323,1.371231323,0.009511842,9.51184208,1.398240786,0,0.000603973,0.60397272,0.08878399,0,0.064914674,64.91467424,9.542457113,9.542457113,5.790435518,5.904491074,0.374917025,40.2958871,52.36573072,FALSE,0.084358593,12.40071321,10.91368844,11.05768112,12.56432535,11.27548684,0,0.715958738,0,76.95087331,87.43567465
593,sewia 2c,1.012,1.76,1.67,425.4116186,1.7,1.174951793,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.2428367,3.390614803,4.32,6.99,5.24,0.87,14.85,sewia2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
594,sewia 3a,1.012,2.14,1.62,414.1710133,1.66,1.245617511,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.9877138,4.701847446,5.24,7.19,8.2,1.33,13.41,sewia3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
595,sewia 3b,1.006,3.09,1.56,397.4421453,1.61,0.648611319,Short-duration,High-intensity,Mild,,0.101004801,0.10165993,15.85894908,101.65993,NA,NA,NA,NA,NA,15.85894908,140.8652948,4.287316959,5.11,7.06,8.86,1.38,12.65,sewia3,0.00366024,0.010362754,0.00055346,0.039752114,LOD–LOQ,LOD–LOQ,<LOD,>=LOQ,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,0.039752114,1,FALSE,POCC,0.003682201,3.68220144,0.574423425,0.574423425,0.010424931,10.42493052,1.626289162,1.626289162,0.000556781,0.55678076,0.086857799,0,0.039990627,39.99062668,6.238537763,6.238537763,3.622077489,10.25470952,0.547689498,39.33764924,53.76212575,FALSE,0.054654539,8.526108148,8.439250349,6.737228929,6.806569315,19.07422629,19.27054056,1.018727385,0,73.1698174,73.92289012
596,sewia 3c,1.008,3.11,1.48,377.2369159,1.53,0.82523316,Short-duration,High-intensity,Mild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.6177875,8.324837418,9.3,7.61,10.77,1.59,11.52,sewia3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
597,sewia 4a,1.013,7.46,1.15,294.396067,1.25,1.312494783,Short-duration,Low-intensity,Weak,,NA,NA,NA,NA,185,187.405,0.187405,21.551575,20.57974667,20.57974667,102.342563,4.20513349,5.86,6.01,16.98,1.96,10.22,sewia4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
